,acc,loss,lr,test accuracy,test loss,val_acc,val_loss
0,0.698437511920929,0.6167948775459081,9.999999747378752e-05,0.8349999785423279,0.4577336699515581,0.78125,0.7574713230133057
1,0.7265625,0.5852628167602234,9.999999747378752e-05,0.5600000023841858,1.03908791446127,0.606249988079071,1.2121577262878418
2,0.7328125238418579,0.5377027000984527,9.999999747378752e-05,0.8399999737739563,0.37624207970220597,0.8500000238418579,0.6587777137756348
3,0.754687488079071,0.511665531428298,9.999999747378752e-05,0.8600000143051147,0.3428497478655481,0.856249988079071,0.14503610134124756
4,0.75,0.5203935620782432,9.999999747378752e-05,0.8500000238418579,0.38320060210680823,0.856249988079071,1.0266560316085815
5,0.7875000238418579,0.47282148726080775,9.999999747378752e-05,0.8050000071525574,0.4669042236323003,0.78125,0.09284795075654984
6,0.768750011920929,0.49996709473634837,9.999999747378752e-05,0.8600000143051147,0.3702650604676455,0.831250011920929,0.18069221079349518
7,0.8218749761581421,0.4294800831732573,9.999999747378752e-05,0.7200000286102295,1.0273226068826624,0.6499999761581421,0.15599681437015533
8,0.840624988079071,0.3498442539740608,9.999999747378752e-05,0.8199999928474426,0.7947314447943316,0.8125,1.4624570608139038
9,0.887499988079071,0.28474389711253706,4.999999873689376e-05,0.8299999833106995,0.5985764549571836,0.8812500238418579,0.019019095227122307
10,0.901562511920929,0.25502317089355986,4.999999873689376e-05,0.8999999761581421,0.6285392390196133,0.925000011920929,0.01870417222380638
11,0.934374988079071,0.17031651126724084,4.999999873689376e-05,0.9100000262260437,0.6175825858386952,0.8812500238418579,0.000942910264711827
12,0.9390624761581421,0.15836599730628292,4.999999873689376e-05,0.8149999976158142,0.8124258709689179,0.831250011920929,1.35299551486969
13,0.9437500238418579,0.14343463063691475,4.999999873689376e-05,0.8050000071525574,1.0095707955435171,0.862500011920929,0.07009580731391907
14,0.957812488079071,0.11752899218831052,4.999999873689376e-05,0.8550000190734863,0.8436461333725483,0.9312499761581421,0.008972191251814365
15,0.9609375,0.10102741702482679,2.499999936844688e-05,0.8799999952316284,0.7661429742051463,0.956250011920929,2.1066551208496094
16,0.9703124761581421,0.05234025054408971,2.499999936844688e-05,0.8500000238418579,0.87695198408219,0.9312499761581421,1.0000001537946446e-07
17,0.9906250238418579,0.03276136614512657,2.499999936844688e-05,0.8899999856948853,0.7649815139026974,0.9375,1.0960467022869125e-07
18,0.973437488079071,0.07524094088539082,2.499999936844688e-05,0.8600000143051147,0.8077985253842332,0.9312499761581421,0.274265319108963
19,0.9906250238418579,0.022818021585863723,2.499999936844688e-05,0.9049999713897705,0.7172716067539318,0.918749988079071,1.12356128738611e-05
20,0.9937499761581421,0.024709338287088746,1.249999968422344e-05,0.8999999761581421,0.7048086778686452,0.90625,7.84708561241132e-07
21,0.995312511920929,0.019129286847179783,1.249999968422344e-05,0.8999999761581421,0.7185483083778736,0.8999999761581421,0.00013487671094480902
22,0.9984375238418579,0.007781873410783869,1.249999968422344e-05,0.8999999761581421,0.7795356600137155,0.90625,3.7989517295500264e-05
23,0.9937499761581421,0.023379523682681057,6.24999984211172e-06,0.8949999809265137,0.7218915679766893,0.8999999761581421,1.3610647329187486e-06
24,0.9984375238418579,0.007645949731110146,6.24999984211172e-06,0.8899999856948853,0.7659381150358286,0.8812500238418579,1.8556967233962496e-06
25,0.995312511920929,0.009403602647181809,6.24999984211172e-06,0.8949999809265137,0.814436628360594,0.8999999761581421,0.03177142143249512
26,0.996874988079071,0.004539548980480368,3.12499992105586e-06,0.8999999761581421,0.7478742238040347,0.893750011920929,1.0522550344467163
27,0.9937499761581421,0.01713204336169567,3.12499992105586e-06,0.9049999713897705,0.7610864621925121,0.8999999761581421,9.585803127265535e-06
28,0.9906250238418579,0.02170098851811648,3.12499992105586e-06,0.9049999713897705,0.7615384457494107,0.8812500238418579,1.192093321833454e-07
29,0.989062488079071,0.022459341839068992,1.56249996052793e-06,0.8999999761581421,0.7847427374926981,0.875,3.844144885079004e-06
