,acc,loss,lr,test accuracy,test loss,val_acc,val_loss
0,0.609375,0.7704703163879458,9.999999747378752e-05,0.8550000190734863,0.5369356217980384,0.824999988079071,0.45768052339553833
1,0.5874999761581421,0.7526719289191532,9.999999747378752e-05,0.5550000071525574,0.6745677378028632,0.612500011920929,0.6951857805252075
2,0.6015625,0.7301052120281384,9.999999747378752e-05,0.6650000214576721,0.5790154393017292,0.668749988079071,0.9413653612136841
3,0.614062488079071,0.708429099470959,9.999999747378752e-05,0.7599999904632568,0.48796870291233063,0.737500011920929,0.23797103762626648
4,0.653124988079071,0.7021405880514067,9.999999747378752e-05,0.8600000143051147,0.39551019109785557,0.824999988079071,0.5124539136886597
5,0.6421874761581421,0.7295327503350564,9.999999747378752e-05,0.8100000023841858,0.43108358889818194,0.8062499761581421,0.16941945254802704
6,0.6187499761581421,0.7154992640484125,9.999999747378752e-05,0.7749999761581421,0.5567278028279543,0.75,0.2139565348625183
7,0.6468750238418579,0.6815005415410269,9.999999747378752e-05,0.8450000286102295,0.36811917666345834,0.84375,0.14308573305606842
8,0.629687488079071,0.7264188201006618,9.999999747378752e-05,0.875,0.41458326190710065,0.8374999761581421,0.2567371726036072
9,0.6484375,0.7086500423640245,9.999999747378752e-05,0.7049999833106995,0.5519488576427102,0.7437499761581421,0.8185752630233765
10,0.667187511920929,0.668332593224477,9.999999747378752e-05,0.7450000047683716,0.49889691488817334,0.768750011920929,0.6994699239730835
11,0.715624988079071,0.6828723712133069,4.999999873689376e-05,0.8299999833106995,0.42985817382112146,0.862500011920929,0.011490698903799057
12,0.707812488079071,0.6266901043010875,4.999999873689376e-05,0.8299999833106995,0.44601013882784174,0.831250011920929,0.5289996862411499
13,0.6546875238418579,0.723341449390864,4.999999873689376e-05,0.7799999713897705,0.4930757452570833,0.831250011920929,0.07315332442522049
14,0.6703125238418579,0.7147093076546298,4.999999873689376e-05,0.6850000023841858,0.5545776122808457,0.6875,0.37836188077926636
15,0.6640625,0.6733569695177721,2.499999936844688e-05,0.8500000238418579,0.35044390518218277,0.8500000238418579,0.08145993202924728
16,0.6859375238418579,0.6302275200134317,2.499999936844688e-05,0.8500000238418579,0.34579462025139945,0.862500011920929,0.35023635625839233
17,0.667187511920929,0.6675682820598012,2.499999936844688e-05,0.8700000047683716,0.3530091762781376,0.856249988079071,0.24261696636676788
18,0.6796875,0.6167560977323774,1.249999968422344e-05,0.8100000023841858,0.35310297323740086,0.831250011920929,0.1607266366481781
19,0.6937500238418579,0.6573583077864896,1.249999968422344e-05,0.8299999833106995,0.3768441503541544,0.8062499761581421,0.45047736167907715
20,0.7093750238418579,0.6168455127342896,1.249999968422344e-05,0.8149999976158142,0.3486498136516093,0.8687499761581421,0.00805816799402237
21,0.6859375238418579,0.6358727608136803,1.249999968422344e-05,0.8149999976158142,0.3530141413849924,0.768750011920929,5.992513656616211
22,0.6812499761581421,0.639136552346099,1.249999968422344e-05,0.824999988079071,0.34464398036441707,0.831250011920929,0.17665235698223114
23,0.723437488079071,0.6255198806771659,1.249999968422344e-05,0.8600000143051147,0.34493063011927005,0.8500000238418579,0.3081955015659332
24,0.7015625238418579,0.6005576063911576,6.24999984211172e-06,0.8500000238418579,0.32911129547544987,0.8500000238418579,0.3217102885246277
25,0.660937488079071,0.6392852065211627,6.24999984211172e-06,0.8799999952316284,0.3331318848246883,0.84375,0.4742622971534729
26,0.6796875,0.6400425899249967,6.24999984211172e-06,0.8650000095367432,0.31440620243251033,0.925000011920929,0.40016990900039673
27,0.715624988079071,0.5709931311939727,3.12499992105586e-06,0.8450000286102295,0.32088224353041367,0.856249988079071,0.2373657524585724
28,0.703125,0.6410133782477715,3.12499992105586e-06,0.8299999833106995,0.32793875775070547,0.875,0.9449923038482666
29,0.6859375238418579,0.6454656323901873,3.12499992105586e-06,0.8700000047683716,0.3243516631239754,0.8812500238418579,0.03902224451303482
